"Run","Animal.ID","Assay.Type","AvgSpotLen","Bases","BioProject","BioSample","Bytes","Center.Name","Consent","DATASTORE.filetype","DATASTORE.provider","DATASTORE.region","DPI","Experiment","GEO_Accession..exp.","infection_route","Instrument","LibraryLayout","LibrarySelection","LibrarySource","Organism","Platform","ReleaseDate","create_date","version","Sample.Name","source_name","SRA.Study","status","Tissue","virus_dose","virus","Animal_ID","cc_line","day_post.infection","infection_condtion","Treatment"
"SRR7310680",NA,"RNA-Seq",150,1984897069,"PRJNA476001","SAMN09423370",837837214,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","-13","SRX4212964","GSM3189748",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:57:00Z",1,"GSM3189748","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310681",NA,"RNA-Seq",150,2097342666,"PRJNA476001","SAMN09423370",874163033,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","-13","SRX4212964","GSM3189748",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:01:00Z",1,"GSM3189748","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310682",NA,"RNA-Seq",151,1571897189,"PRJNA476001","SAMN09423394",680094050,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212965","GSM3189749",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:56:00Z",1,"GSM3189749","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310683",NA,"RNA-Seq",151,1546060685,"PRJNA476001","SAMN09423394",667708291,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212965","GSM3189749",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:56:00Z",1,"GSM3189749","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310684",NA,"RNA-Seq",151,1468545446,"PRJNA476001","SAMN09423394",641045768,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212965","GSM3189749",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:58:00Z",1,"GSM3189749","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310685",NA,"RNA-Seq",151,1530513964,"PRJNA476001","SAMN09423394",659595679,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212965","GSM3189749",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:56:00Z",1,"GSM3189749","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310686",NA,"RNA-Seq",150,2452650319,"PRJNA476001","SAMN09423393",1024273374,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212966","GSM3189750",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:01:00Z",1,"GSM3189750","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310687",NA,"RNA-Seq",150,2406552752,"PRJNA476001","SAMN09423393",1003565873,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212966","GSM3189750",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:45:00Z",1,"GSM3189750","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310688",NA,"RNA-Seq",150,2337123921,"PRJNA476001","SAMN09423393",986609076,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212966","GSM3189750",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:00:00Z",1,"GSM3189750","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310689",NA,"RNA-Seq",150,2463936665,"PRJNA476001","SAMN09423393",1027541829,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212966","GSM3189750",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:59:00Z",1,"GSM3189750","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310690",NA,"RNA-Seq",150,2570633822,"PRJNA476001","SAMN09423392",1071150132,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212967","GSM3189751",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:00:00Z",1,"GSM3189751","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310691",NA,"RNA-Seq",150,2521369886,"PRJNA476001","SAMN09423392",1047725472,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212967","GSM3189751",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:07:00Z",1,"GSM3189751","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310692",NA,"RNA-Seq",150,2451319019,"PRJNA476001","SAMN09423392",1032352600,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212967","GSM3189751",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:18:00Z",1,"GSM3189751","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310693",NA,"RNA-Seq",150,2579589359,"PRJNA476001","SAMN09423392",1072828441,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212967","GSM3189751",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:59:00Z",1,"GSM3189751","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310694",NA,"RNA-Seq",150,3077380857,"PRJNA476001","SAMN09423391",1283783639,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212968","GSM3189752",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:08:00Z",1,"GSM3189752","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310695",NA,"RNA-Seq",150,3000420439,"PRJNA476001","SAMN09423391",1249075518,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212968","GSM3189752",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:04:00Z",1,"GSM3189752","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310696",NA,"RNA-Seq",150,2937159988,"PRJNA476001","SAMN09423391",1238556641,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212968","GSM3189752",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:06:00Z",1,"GSM3189752","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310697",NA,"RNA-Seq",150,3075381126,"PRJNA476001","SAMN09423391",1281464267,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212968","GSM3189752",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:50:00Z",1,"GSM3189752","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310698",NA,"RNA-Seq",150,2838391084,"PRJNA476001","SAMN09423390",1104560135,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212969","GSM3189753",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:59:00Z",1,"GSM3189753","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310699",NA,"RNA-Seq",150,2753363179,"PRJNA476001","SAMN09423390",1075279257,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212969","GSM3189753",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:37:00Z",1,"GSM3189753","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310700",NA,"RNA-Seq",150,2838899242,"PRJNA476001","SAMN09423390",1109827978,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212969","GSM3189753",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:43:00Z",1,"GSM3189753","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310701",NA,"RNA-Seq",150,2762973655,"PRJNA476001","SAMN09423390",1081043084,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212969","GSM3189753",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:02:00Z",1,"GSM3189753","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310702",NA,"RNA-Seq",150,2660018456,"PRJNA476001","SAMN09423389",1027438440,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212970","GSM3189754",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:01:00Z",1,"GSM3189754","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310703",NA,"RNA-Seq",150,2581379409,"PRJNA476001","SAMN09423389",1000631308,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212970","GSM3189754",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:13:00Z",1,"GSM3189754","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310704",NA,"RNA-Seq",150,2670951445,"PRJNA476001","SAMN09423389",1035965836,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212970","GSM3189754",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T21:18:00Z",1,"GSM3189754","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310705",NA,"RNA-Seq",150,2594646332,"PRJNA476001","SAMN09423389",1007999108,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212970","GSM3189754",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:04:00Z",1,"GSM3189754","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310706",NA,"RNA-Seq",150,2009254904,"PRJNA476001","SAMN09423388",779402981,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212971","GSM3189755",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:01:00Z",1,"GSM3189755","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310707",NA,"RNA-Seq",150,1950827895,"PRJNA476001","SAMN09423388",759193794,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212971","GSM3189755",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:39:00Z",1,"GSM3189755","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310708",NA,"RNA-Seq",150,2011423872,"PRJNA476001","SAMN09423388",783611305,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212971","GSM3189755",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:01:00Z",1,"GSM3189755","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310709",NA,"RNA-Seq",150,1961389669,"PRJNA476001","SAMN09423388",764403128,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212971","GSM3189755",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:11:00Z",1,"GSM3189755","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310710",NA,"RNA-Seq",151,2087731230,"PRJNA476001","SAMN09423387",831706836,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212972","GSM3189756",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:36:00Z",1,"GSM3189756","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310711",NA,"RNA-Seq",151,2004984733,"PRJNA476001","SAMN09423387",799228042,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212972","GSM3189756",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:03:00Z",1,"GSM3189756","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310712",NA,"RNA-Seq",151,2097898179,"PRJNA476001","SAMN09423387",838583635,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212972","GSM3189756",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:59:00Z",1,"GSM3189756","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310713",NA,"RNA-Seq",151,2017356801,"PRJNA476001","SAMN09423387",805813444,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212972","GSM3189756",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:02:00Z",1,"GSM3189756","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310714",NA,"RNA-Seq",151,3055502305,"PRJNA476001","SAMN09423386",1188211606,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212973","GSM3189757",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:08:00Z",1,"GSM3189757","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310715",NA,"RNA-Seq",151,2968542740,"PRJNA476001","SAMN09423386",1158343584,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212973","GSM3189757",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:07:00Z",1,"GSM3189757","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310716",NA,"RNA-Seq",151,3065435844,"PRJNA476001","SAMN09423386",1196843944,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212973","GSM3189757",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:02:00Z",1,"GSM3189757","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310717",NA,"RNA-Seq",151,2975837774,"PRJNA476001","SAMN09423386",1164232426,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212973","GSM3189757",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:05:00Z",1,"GSM3189757","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310718",NA,"RNA-Seq",150,2051337268,"PRJNA476001","SAMN09423385",816767949,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212974","GSM3189758",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:44:00Z",1,"GSM3189758","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310719",NA,"RNA-Seq",150,2012608858,"PRJNA476001","SAMN09423385",799500727,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212974","GSM3189758",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:04:00Z",1,"GSM3189758","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310720",NA,"RNA-Seq",150,2089490237,"PRJNA476001","SAMN09423385",830314594,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212974","GSM3189758",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:00:00Z",1,"GSM3189758","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310721",NA,"RNA-Seq",150,2012491729,"PRJNA476001","SAMN09423385",797504222,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212974","GSM3189758",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:38:00Z",1,"GSM3189758","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310722",NA,"RNA-Seq",150,3059831253,"PRJNA476001","SAMN09423384",1203362293,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212975","GSM3189759",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:09:00Z",1,"GSM3189759","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310723",NA,"RNA-Seq",150,3012804100,"PRJNA476001","SAMN09423384",1183191589,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212975","GSM3189759",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:02:00Z",1,"GSM3189759","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310724",NA,"RNA-Seq",150,3123246051,"PRJNA476001","SAMN09423384",1224706923,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212975","GSM3189759",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:05:00Z",1,"GSM3189759","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310725",NA,"RNA-Seq",150,3008382682,"PRJNA476001","SAMN09423384",1178379544,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212975","GSM3189759",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:05:00Z",1,"GSM3189759","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310726",NA,"RNA-Seq",150,2136796332,"PRJNA476001","SAMN09423383",845871616,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212976","GSM3189760",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:37:00Z",1,"GSM3189760","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310727",NA,"RNA-Seq",150,2091667712,"PRJNA476001","SAMN09423383",826775859,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212976","GSM3189760",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:00:00Z",1,"GSM3189760","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310728",NA,"RNA-Seq",150,2169338581,"PRJNA476001","SAMN09423383",856167050,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212976","GSM3189760",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:03:00Z",1,"GSM3189760","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310729",NA,"RNA-Seq",150,2090801838,"PRJNA476001","SAMN09423383",824040564,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212976","GSM3189760",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:02:00Z",1,"GSM3189760","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310730",NA,"RNA-Seq",150,3349101370,"PRJNA476001","SAMN09423382",1266419290,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212977","GSM3189761",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:09:00Z",1,"GSM3189761","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310731",NA,"RNA-Seq",150,3282246600,"PRJNA476001","SAMN09423382",1249516552,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212977","GSM3189761",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:46:00Z",1,"GSM3189761","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310732",NA,"RNA-Seq",150,3365056648,"PRJNA476001","SAMN09423382",1277892241,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212977","GSM3189761",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:04:00Z",1,"GSM3189761","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310733",NA,"RNA-Seq",150,3282160792,"PRJNA476001","SAMN09423382",1246332309,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212977","GSM3189761",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:10:00Z",1,"GSM3189761","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310734",NA,"RNA-Seq",150,2626599679,"PRJNA476001","SAMN09423381",996614234,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212978","GSM3189762",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:18:00Z",1,"GSM3189762","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
